ICF_BTC_tx_history,,,,,,,,,,,
2017-04-06 13:33:56,Deposit,3287904193,Bitcoin,,,Credit,BTC,99.99919998,,,
2017-04-06 13:33:56,Deposit,3287904194,Bitcoin,,,Credit,BTC,0.29919998,,,
2017-04-06 13:33:56,Deposit,3287904195,Bitcoin,,,Credit,BTC,0.99919998,,,
2017-04-06 13:33:56,Deposit,3287904196,Bitcoin,,,Credit,BTC,0.42846695,,,
2017-04-06 13:33:56,Deposit,3287904197,Bitcoin,,,Credit,BTC,0.19919998,,,
2017-04-06 13:33:56,Deposit,3287904198,Bitcoin,,,Credit,BTC,0.39919998,,,
2017-04-06 13:33:56,Deposit,3287904199,Bitcoin,,,Credit,BTC,0.99919998,,,
2017-04-06 13:33:56,Deposit,3287904200,Bitcoin,,,Credit,BTC,0.49909998,,#REF!,
2017-04-06 13:33:56,Deposit,3287904201,Bitcoin,,,Credit,BTC,0.19869998,,,
2017-04-06 13:33:56,Deposit,3287904202,Bitcoin,,,Credit,BTC,0.18919998,,,
2017-04-06 13:33:56,Deposit,3287904203,Bitcoin,,,Credit,BTC,0.03474998,,,
2017-04-06 13:33:56,Deposit,3287904204,Bitcoin,,,Credit,BTC,0.00919998,,,
2017-04-06 13:33:56,Deposit,3287904205,Bitcoin,,,Credit,BTC,0.49909998,,,
2017-04-06 13:33:56,Deposit,3287904206,Bitcoin,,,Credit,BTC,16.99919998,,,
2017-04-06 13:33:56,Deposit,3287904207,Bitcoin,,,Credit,BTC,0.19919998,,,
2017-04-06 13:33:56,Deposit,3287904208,Bitcoin,,,Credit,BTC,0.78417925,,,
2017-04-06 13:33:56,Deposit,3287904209,Bitcoin,,,Credit,BTC,0.45519998,,,
2017-04-06 13:33:56,Deposit,3287904210,Bitcoin,,,Credit,BTC,5.42491199,,,
2017-04-06 13:33:56,Deposit,3287904211,Bitcoin,,,Credit,BTC,0.4554058,,,
2017-04-06 13:33:56,Deposit,3287904212,Bitcoin,,,Credit,BTC,0.04919998,,,
2017-04-06 13:33:56,Deposit,3287904213,Bitcoin,,,Credit,BTC,9.99919998,,,
2017-04-06 13:33:56,Deposit,3287904214,Bitcoin,,,Credit,BTC,0.99919998,,,
2017-04-06 13:33:56,Deposit,3287904215,Bitcoin,,,Credit,BTC,0.29919998,,,
2017-04-06 13:33:56,Deposit,3287904216,Bitcoin,,,Credit,BTC,33.81919998,,,
2017-04-06 13:33:56,Deposit,3287904217,Bitcoin,,,Credit,BTC,11.65577012,,,
2017-04-06 13:33:56,Deposit,3287904218,Bitcoin,,,Credit,BTC,2.49919998,,,
2017-04-06 13:33:56,Deposit,3287904219,Bitcoin,,,Credit,BTC,1.59919998,,,
2017-04-06 13:33:56,Deposit,3287904220,Bitcoin,,,Credit,BTC,0.99819998,,,
2017-04-06 13:33:56,Deposit,3287904221,Bitcoin,,,Credit,BTC,0.99919998,,,
2017-04-06 13:33:56,Deposit,3287904222,Bitcoin,,,Credit,BTC,1.99919998,,,
2017-04-06 13:33:56,Deposit,3287904223,Bitcoin,,,Credit,BTC,0.28899998,,,
2017-04-06 13:33:56,Deposit,3287904224,Bitcoin,,,Credit,BTC,29.99919998,,,
2017-04-06 13:33:56,Deposit,3287904225,Bitcoin,,,Credit,BTC,0.99819998,,,
2017-04-06 13:33:56,Deposit,3287904226,Bitcoin,,,Credit,BTC,0.99919998,,,
2017-04-06 13:33:56,Deposit,3287904227,Bitcoin,,,Credit,BTC,0.19919998,,,
2017-04-06 13:33:56,Deposit,3287904228,Bitcoin,,,Credit,BTC,16.96655777,,,
2017-04-06 13:33:56,Deposit,3287904229,Bitcoin,,,Credit,BTC,0.63443444,,,
2017-04-06 13:33:56,Deposit,3287904230,Bitcoin,,,Credit,BTC,19.99919998,,,
2017-04-06 13:33:56,Deposit,3287904231,Bitcoin,,,Credit,BTC,0.58021998,,,
2017-04-06 13:33:56,Deposit,3287904232,Bitcoin,,,Credit,BTC,1.39919998,,,
2017-04-06 13:33:56,Deposit,3287904233,Bitcoin,,,Credit,BTC,0.49919998,,,
2017-04-06 13:33:56,Deposit,3287904234,Bitcoin,,,Credit,BTC,0.39919998,,,
2017-04-06 13:33:56,Deposit,3287904235,Bitcoin,,,Credit,BTC,0.49919998,,,
2017-04-06 13:33:56,Deposit,3287904236,Bitcoin,,,Credit,BTC,0.69919998,,,
2017-04-06 13:33:56,Deposit,3287904237,Bitcoin,,,Credit,BTC,0.15030423,,,
2017-04-06 13:33:56,Deposit,3287904238,Bitcoin,,,Credit,BTC,3.99919998,,,
2017-04-06 13:33:56,Deposit,3287904239,Bitcoin,,,Credit,BTC,0.05469998,,,
2017-04-06 13:33:56,Deposit,3287904240,Bitcoin,,,Credit,BTC,1.00289997,,,
2017-04-06 13:33:56,Deposit,3287904241,Bitcoin,,,Credit,BTC,0.43779467,,,
2017-04-06 13:33:56,Deposit,3287904242,Bitcoin,,,Credit,BTC,0.49919998,,,
2017-04-06 13:33:56,Deposit,3287904243,Bitcoin,,,Credit,BTC,1.71353958,,,
2017-04-06 13:33:56,Deposit,3287904244,Bitcoin,,,Credit,BTC,1.49919998,,,
2017-04-06 13:33:56,Deposit,3287904245,Bitcoin,,,Credit,BTC,0.00919998,,,
2017-04-06 13:33:56,Deposit,3287904246,Bitcoin,,,Credit,BTC,0.34919998,,,
2017-04-06 13:33:56,Deposit,3287904247,Bitcoin,,,Credit,BTC,0.08563972,,,
2017-04-06 13:33:56,Deposit,3287904248,Bitcoin,,,Credit,BTC,0.24919998,,,
2017-04-06 13:33:56,Deposit,3287904249,Bitcoin,,,Credit,BTC,0.01270858,,,
2017-04-06 13:33:56,Deposit,3287904250,Bitcoin,,,Credit,BTC,0.49919998,,,
2017-04-06 13:33:56,Deposit,3287904251,Bitcoin,,,Credit,BTC,8.99919998,,,
2017-04-06 13:33:56,Deposit,3287904252,Bitcoin,,,Credit,BTC,0.7779217,,,
2017-04-06 13:33:56,Deposit,3287904253,Bitcoin,,,Credit,BTC,0.02899998,,,
2017-04-06 13:33:56,Deposit,3287904254,Bitcoin,,,Credit,BTC,0.59919998,,,
2017-04-06 13:33:56,Deposit,3287904255,Bitcoin,,,Credit,BTC,3.59919998,,,
2017-04-06 13:33:56,Deposit,3287904256,Bitcoin,,,Credit,BTC,6.99869998,,,
2017-04-06 13:33:56,Deposit,3287904257,Bitcoin,,,Credit,BTC,7.75497253,,,
2017-04-06 13:33:56,Deposit,3287904258,Bitcoin,,,Credit,BTC,0.55475553,,,
2017-04-06 13:33:56,Deposit,3287904259,Bitcoin,,,Credit,BTC,0.47757006,,,
2017-04-06 13:33:56,Deposit,3287904260,Bitcoin,,,Credit,BTC,2.9987238,,,
2017-04-06 13:33:56,Deposit,3287904261,Bitcoin,,,Credit,BTC,4.99919998,,,
2017-04-06 13:33:56,Deposit,3287904262,Bitcoin,,,Credit,BTC,0.03756363,,,
2017-04-06 13:33:56,Deposit,3287904263,Bitcoin,,,Credit,BTC,9.99919998,,,
2017-04-06 13:33:56,Deposit,3287904264,Bitcoin,,,Credit,BTC,2.99919998,,,
2017-04-06 13:33:56,Deposit,3287904265,Bitcoin,,,Credit,BTC,4.99919998,,,
2017-04-06 13:33:56,Deposit,3287904266,Bitcoin,,,Credit,BTC,1.33540997,,,
2017-04-06 13:33:56,Deposit,3287904267,Bitcoin,,,Credit,BTC,0.02729085,,,
2017-04-06 13:33:56,Deposit,3287904268,Bitcoin,,,Credit,BTC,0.69919998,,,
2017-04-06 13:33:56,Deposit,3287904269,Bitcoin,,,Credit,BTC,18.99909998,,,
2017-04-06 13:33:56,Deposit,3287904270,Bitcoin,,,Credit,BTC,0.79919998,,,
2017-04-06 13:33:56,Deposit,3287904271,Bitcoin,,,Credit,BTC,51.43919998,,,
2017-04-06 13:33:56,Deposit,3287904272,Bitcoin,,,Credit,BTC,0.99919998,,,
2017-04-06 13:33:56,Deposit,3287904273,Bitcoin,,,Credit,BTC,3.98909998,,,
2017-04-06 13:33:56,Deposit,3287904274,Bitcoin,,,Credit,BTC,30.09919998,,,
2017-04-06 13:33:56,Deposit,3287904275,Bitcoin,,,Credit,BTC,0.09919998,,,
2017-04-06 13:33:56,Deposit,3287904276,Bitcoin,,,Credit,BTC,4.25889587,,,
2017-04-06 13:33:56,Deposit,3287904277,Bitcoin,,,Credit,BTC,0.04172339,,,
2017-04-06 13:33:56,Deposit,3287904278,Bitcoin,,,Credit,BTC,0.99650983,,,
2017-04-06 13:33:56,Deposit,3287904279,Bitcoin,,,Credit,BTC,0.19919998,,,
2017-04-06 13:33:56,Deposit,3287904280,Bitcoin,,,Credit,BTC,0.21309998,,,
2017-04-06 13:33:56,Deposit,3287904281,Bitcoin,,,Credit,BTC,1.99869998,,,
2017-04-06 13:33:56,Deposit,3287904493,Bitcoin,,,Credit,BTC,0.00919998,,,
2017-04-06 13:33:56,Deposit,3287904494,Bitcoin,,,Credit,BTC,0.74919998,,,
2017-04-06 13:33:56,Deposit,3287904495,Bitcoin,,,Credit,BTC,0.99909998,,,
2017-04-06 13:33:56,Deposit,3287904496,Bitcoin,,,Credit,BTC,1.99919998,,,
2017-04-06 13:33:56,Deposit,3287904497,Bitcoin,,,Credit,BTC,0.49919998,,,
2017-04-06 13:33:56,Deposit,3287904498,Bitcoin,,,Credit,BTC,0.49919998,,,
2017-04-06 13:33:56,Deposit,3287904499,Bitcoin,,,Credit,BTC,1.99919998,,,
2017-04-06 13:33:56,Deposit,3287904500,Bitcoin,,,Credit,BTC,19.99919998,,,
2017-04-06 13:33:56,Deposit,3287904501,Bitcoin,,,Credit,BTC,0.19919998,,,
2017-04-06 13:33:56,Deposit,3287904502,Bitcoin,,,Credit,BTC,4.59919997,,,
2017-04-06 13:33:56,Deposit,3287904503,Bitcoin,,,Credit,BTC,2.99919998,,,
2017-04-06 13:35:14,Deposit,3287904187,Bitcoin,,,Credit,BTC,4.99919998,,,
2017-04-06 13:35:14,Deposit,3287904188,Bitcoin,,,Credit,BTC,1.15869998,,,
2017-04-06 13:35:14,Deposit,3287904189,Bitcoin,,,Credit,BTC,0.99909998,,,
2017-04-06 13:48:33,Deposit,3287904184,Bitcoin,,,Credit,BTC,0.18119998,,,
2017-04-06 13:48:33,Deposit,3287904185,Bitcoin,,,Credit,BTC,0.44919998,,,
2017-04-06 13:48:33,Deposit,3287904186,Bitcoin,,,Credit,BTC,0.23919998,,,
2017-04-06 13:48:33,Deposit,3287904386,Bitcoin,,,Credit,BTC,1.61909998,,,
2017-04-06 13:48:33,Deposit,3287904387,Bitcoin,,,Credit,BTC,0.01623839,,,
2017-04-06 13:48:33,Deposit,3287904388,Bitcoin,,,Credit,BTC,0.68599998,,,
2017-04-06 13:48:33,Deposit,3287904389,Bitcoin,,,Credit,BTC,0.09899998,,,
2017-04-06 13:48:33,Deposit,3287904390,Bitcoin,,,Credit,BTC,0.19919998,,,
2017-04-06 13:48:33,Deposit,3287904391,Bitcoin,,,Credit,BTC,48.99919998,,,
2017-04-06 13:48:33,Deposit,3287904392,Bitcoin,,,Credit,BTC,0.09879243,,,
2017-04-06 13:48:33,Deposit,3287904393,Bitcoin,,,Credit,BTC,9.99919998,,,
2017-04-06 13:48:33,Deposit,3287904394,Bitcoin,,,Credit,BTC,0.28507998,,,
2017-04-06 14:00:52,Deposit,3287904378,Bitcoin,,,Credit,BTC,3.89759998,,,
2017-04-06 14:00:52,Deposit,3287904379,Bitcoin,,,Credit,BTC,0.22569998,,,
2017-04-06 14:00:52,Deposit,3287904380,Bitcoin,,,Credit,BTC,0.45699998,,,
2017-04-06 14:00:52,Deposit,3287904381,Bitcoin,,,Credit,BTC,0.19919998,,,
2017-04-06 14:00:52,Deposit,3287904382,Bitcoin,,,Credit,BTC,0.01028069,,,
2017-04-06 14:00:52,Deposit,3287904383,Bitcoin,,,Credit,BTC,0.99919998,,,
2017-04-06 14:00:52,Deposit,3287904384,Bitcoin,,,Credit,BTC,0.24869998,,,
2017-04-06 14:00:52,Deposit,3287904385,Bitcoin,,,Credit,BTC,0.49919998,,,
2017-04-06 14:04:40,Deposit,3287904377,Bitcoin,,,Credit,BTC,0.45699998,,,
2017-04-06 14:42:15,Deposit,3287904376,Bitcoin,,,Credit,BTC,3.72421442,,,
2017-04-06 15:11:38,Deposit,3287904375,Bitcoin,,,Credit,BTC,2.99919998,,,
2017-04-06 15:36:40,Deposit,3287904373,Bitcoin,,,Credit,BTC,0.19919998,,,
2017-04-06 15:36:40,Deposit,3287904374,Bitcoin,,,Credit,BTC,0.29919998,,,
2017-04-06 19:23:28,Deposit,3287904371,Bitcoin,,,Credit,BTC,0.00919998,,,
2017-04-06 19:23:28,Deposit,3287904372,Bitcoin,,,Credit,BTC,0.1009482,,0,
2017-05-04 7:08:41,Withdrawal,3287904370,Bitcoin,,,Debit,BTC,-52.31124937,,"$80,368.35",
2017-05-04 7:08:41,Withdrawal,3287904370,Bitcoin,,,Network Fee,BTC,-0.00065084,,$1.00,
2017-05-04 23:06:47,Withdrawal,3287904369,Bitcoin,,,Debit,BTC,-59.89847167,,"$92,024.97",
2017-05-04 23:06:47,Withdrawal,3287904369,Bitcoin,,,Network Fee,BTC,-0.00072831,,$1.12,
2017-05-15 21:52:21,Withdrawal,3287904368,Bitcoin,,,Debit,BTC,-62.498063,,"$110,866.14",
2017-05-15 21:52:21,Withdrawal,3287904368,Bitcoin,,,Network Fee,BTC,-0.00033696,,0.6,
2017-05-19 7:14:19,Withdrawal,3287904367,Bitcoin,,,Debit,BTC,-109.998824,,"$227,975.58",
2017-05-19 7:14:19,Withdrawal,3287904367,Bitcoin,,,Network Fee,BTC,-0.00037598,,0.78,
2017-08-02 1:33:24,Withdrawal,3287904366,Bitcoin,,,Debit,BTC,-37.228912,,"$100,629.91",
2017-08-02 1:33:24,Withdrawal,3287904366,Bitcoin,,,Network Fee,BTC,-0.00483068,,$13.06,
2018-04-02 1:20:08,Withdrawal,3287904365,Bitcoin,,,Debit,BTC,-1505.599154,,"$10,627,521.56",
2018-04-02 1:20:08,Withdrawal,3287904365,Bitcoin,,,Network Fee,BTC,-0.00033892,,$2.39,
2018-08-06 23:18:08,Withdrawal,3287904364,Bitcoin,,,Debit,BTC,-200.5113881,,"$1,259,829.10",
2018-08-06 23:18:08,Withdrawal,3287904364,Bitcoin,,,Network Fee,BTC,-0.0000235,,0.15,
2018-10-15 20:18:12,Deposit,3287904183,Bitcoin,,,Credit,BTC,0.00000567,,,
2018-10-16 18:45:41,Withdrawal,3287904182,Bitcoin,,,Debit,BTC,-129.237393,,"$840,078.05",
2018-10-16 18:45:41,Withdrawal,3287904182,Bitcoin,,,Network Fee,BTC,-0.00021613,,$1.40,
2018-10-19 7:35:43,Deposit,3287904181,Bitcoin,,,Credit,BTC,0.00696,,,
2018-10-23 11:50:56,Deposit,3287904180,Bitcoin,,,Credit,BTC,0.00000888,,,
2019-03-03 23:52:19,Withdrawal,3287904179,Bitcoin,,,Debit,BTC,-54.99910319,,"$210,843.24",
2019-03-03 23:52:19,Withdrawal,3287904179,Bitcoin,,,Network Fee,BTC,-0.00009679,,0.37,
2019-03-16 0:17:45,Deposit,3287904178,Bitcoin,,,Credit,BTC,0.00000546,,,
2019-03-21 22:19:45,Deposit,3287904177,Bitcoin,,,Credit,BTC,0.00000546,,,
2019-05-08 0:27:31,Withdrawal,3287904176,Bitcoin,,,Debit,BTC,-1003.826346,,"$5,830,922.30",
2019-05-08 0:27:31,Withdrawal,3287904176,Bitcoin,,,Network Fee,BTC,-0.00228362,,$13.26,
2019-07-05 22:44:19,Withdrawal,3287904175,Bitcoin,,,Debit,BTC,-250.4648595,,"$2,757,252.35",
2019-07-05 22:44:19,Withdrawal,3287904175,Bitcoin,,,Network Fee,BTC,-0.00668292,,$73.57,
2019-07-23 10:25:59,Deposit,3287904174,Bitcoin,,,Credit,BTC,0.00000547,,,
2020-02-25 0:51:57,Withdrawal,3287904173,Bitcoin,,,Debit,BTC,-900.0050677,,"$7,910,560.98",
2020-02-25 0:51:57,Withdrawal,3287904173,Bitcoin,,,Network Fee,BTC,-0.0031506,,$27.69,
2020-03-22 19:30:20,Deposit,3287904172,Bitcoin,,,Credit,BTC,0.000006,,,
2020-03-31 21:22:37,Deposit,3287904171,Bitcoin,,,Credit,BTC,0.000006,,,
2020-08-08 15:42:07,Deposit,3287904170,Bitcoin,,,Credit,BTC,0.00000547,,,
2020-08-16 12:34:23,Deposit,3287904169,Bitcoin,,,Credit,BTC,0.00000547,,,
2020-09-02 18:36:51,Deposit,3287904168,Bitcoin,,,Credit,BTC,0.00000547,,,
2020-10-02 21:28:13,Deposit,3287904167,Bitcoin,,,Credit,BTC,0.00000547,,,
2020-10-19 0:55:40,Deposit,3287904166,Bitcoin,,,Credit,BTC,0.00000547,,,
2020-11-21 1:12:13,Deposit,3287904165,Bitcoin,,,Credit,BTC,0.00000547,,,
2020-12-22 3:24:21,Deposit,3287904164,Bitcoin,,,Credit,BTC,0.00000547,,,
2021-01-19 6:37:26,Deposit,3287904163,Bitcoin,,,Credit,BTC,0.00000547,,,
2021-02-05 14:56:31,Deposit,3287904162,Bitcoin,,,Credit,BTC,0.00000547,,,
2021-02-24 8:42:16,Deposit,3287904161,Bitcoin,,,Credit,BTC,0.00000547,,,
2021-03-26 3:05:18,Deposit,3287904160,Bitcoin,,,Credit,BTC,0.00000547,,,
2021-04-16 7:00:27,Deposit,3287904159,Bitcoin,,,Credit,BTC,0.00000547,,,
2021-05-15 0:19:11,Deposit,3287904158,Bitcoin,,,Credit,BTC,0.00000547,,,
2021-06-26 10:47:01,Deposit,3287904157,Bitcoin,,,Credit,BTC,0.00000547,,,
2022-11-25 10:02:47,Deposit,3287904156,Bitcoin,,,Credit,BTC,0.001,,,
2023-02-08 19:28:28,Withdrawal,3287904155,Bitcoin,,,Debit,BTC,-131.9297472,,"$2,989,916.93","$33,038,966.14"
